customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount
UV12583,California,Female,College,470058.38,1.2279774894135655,117.0,0,Personal Auto,SUV,561.6
JC11405,Oregon,Male,High School or Below,1096395.72,0.538210201666173,276.0,0,Personal Auto,Luxury,1324.8
KA89683,Arizona,Female,High School or Below,252317.12,-1.2902789187598303,70.0,0,Personal Auto,Four-Door Car,504.0
BG85305,Nevada,Male,Doctor,375780.47,-0.0874301039814121,96.0,1,Personal Auto,Four-Door Car,460.8
UQ87917,Oregon,Male,High School or Below,1294173.35,1.2399951419729764,106.0,0,Personal Auto,SUV,468.566133
XN11823,Nevada,Female,Bachelor,376446.51,1.7502528490037033,94.0,0,Corporate Auto,Two-Door Car,842.43785
OS46571,California,Male,High School or Below,688955.7,-1.2902789187598303,66.0,0,Personal Auto,Four-Door Car,475.2
PX17116,Nevada,Male,College,362345.42,-1.2902789187598303,111.0,2,Corporate Auto,SUV,1171.93117
RP19541,Arizona,Male,College,758211.38,0.837469451465275,64.0,0,Personal Auto,Four-Door Car,268.471802
ZR25747,Oregon,Female,College,827774.56,0.19573993883924357,103.0,0,Corporate Auto,Two-Door Car,494.4
NQ86532,California,Male,High School or Below,257645.56,-0.4085247061084056,66.0,0,Personal Auto,Four-Door Car,475.2
JY27336,Oregon,Female,College,820538.79,1.5282874629337089,102.0,2,Corporate Auto,SUV,138.722385
PB54378,Oregon,Female,Doctor,1958246.89,-0.4213632365748801,72.0,0,Corporate Auto,Four-Door Car,345.6
SV38190,Nevada,Female,Bachelor,648152.66,-0.282602035164851,81.0,0,Personal Auto,Four-Door Car,467.24802
CV24005,Oregon,Male,High School or Below,259931.09,-0.3186878279593664,66.0,0,Corporate Auto,Two-Door Car,467.503236
EX28656,Oregon,Female,College,983033.76,-0.4377151244835868,253.0,0,Personal Auto,Luxury,1214.4
CF57022,Oregon,Male,Bachelor,1044265.14,-0.7232492956765856,139.0,0,Personal Auto,SUV,667.2
GM16780,Oregon,Male,College,3605753.7,1.6757171350423294,137.0,3,Corporate Auto,Luxury,192.085299
BX94438,California,Female,High School or Below,847003.68,-1.2902789187598303,113.0,0,Corporate Auto,SUV,619.973889
RM41745,California,Female,High School or Below,827878.65,-1.2902789187598303,110.0,0,Personal Auto,Four-Door Car,1002.782553
XR70252,California,Female,High School or Below,478893.26,-1.2902789187598303,67.0,1,Personal Auto,Two-Door Car,321.6
YH92099,Arizona,Female,Bachelor,308799.99,-0.680924830788387,80.0,0,Special Auto,Four-Door Car,384.0
SG81493,Arizona,Male,Bachelor,444373.62,0.23274511488967015,113.0,0,Corporate Auto,Four-Door Car,251.774574
ZX23819,Oregon,Female,High School or Below,798408.65,-1.2902789187598303,72.0,0,Personal Auto,Two-Door Car,866.208321
FJ54907,Oregon,Female,College,718097.1,0.09874500534060988,180.0,0,Personal Auto,Luxury,1210.920949
CU26127,California,Female,Bachelor,1565603.43,1.0650168073033017,130.0,0,Corporate Auto,SUV,599.648466
YH60476,Oregon,Male,High School or Below,578018.22,0.3864791293245391,74.0,0,Corporate Auto,Four-Door Car,787.993313
ZZ97035,California,Male,College,2071494.04,-1.2902789187598303,203.0,0,Corporate Auto,Luxury,2027.724442
GE82737,Nevada,Female,Bachelor,533735.24,-1.2902789187598303,86.0,3,Personal Auto,Four-Door Car,619.2
KY21873,Arizona,Male,College,505082.62,-1.2902789187598303,69.0,0,Personal Auto,Two-Door Car,72.852047
UA51318,Arizona,Female,High School or Below,511662.4,-0.43088542029681776,68.0,1,Corporate Auto,Four-Door Car,449.819671
BV55014,Oregon,Male,Bachelor,726873.7,-0.487624501233053,63.0,0,Personal Auto,Two-Door Car,302.4
HX21307,Oregon,Male,College,261661.39,1.0837656587006341,66.0,0,Personal Auto,Two-Door Car,316.8
LQ68252,Oregon,Male,High School or Below,373843.62,-0.39690107494438515,102.0,0,Personal Auto,SUV,489.6
CR92802,California,Female,Master,272535.64,-0.08687190700460885,69.0,1,Special Auto,Four-Door Car,56.60333
SL35268,Arizona,Male,College,545386.12,-0.2771514058619488,68.0,0,Corporate Auto,Four-Door Car,259.060862
RD62882,Arizona,Female,Bachelor,684615.03,-1.2902789187598303,95.0,0,Personal Auto,Two-Door Car,456.0
JS42382,Oregon,Male,Master,617291.42,1.991919304843224,76.0,0,Corporate Auto,Four-Door Car,364.8
BT30554,Arizona,Female,Bachelor,1034632.45,-1.2902789187598303,98.0,0,Personal Auto,Four-Door Car,470.4
VP57424,Nevada,Female,Bachelor,699700.86,0.544317533294726,88.0,0,Personal Auto,Four-Door Car,299.356083
VU19243,Arizona,Female,High School or Below,419625.77,-0.697539399627354,111.0,0,Personal Auto,Four-Door Car,699.1679
TA82973,Oregon,Female,High School or Below,785810.98,-0.34012915889186734,104.0,2,Personal Auto,SUV,117.959654
GK71720,Oregon,Female,High School or Below,606434.4,-1.2902789187598303,86.0,0,Personal Auto,Four-Door Car,545.240341
OQ61223,California,Male,College,1749752.2,-1.2902789187598303,73.0,0,Personal Auto,Two-Door Car,350.4
LL62746,Oregon,Male,Doctor,897064.73,-0.869037211971079,118.0,0,Personal Auto,SUV,328.231432
JQ56711,Oregon,Female,Master,592311.72,1.7359039031882317,73.0,0,Personal Auto,Two-Door Car,66.568642
AW77988,Oregon,Male,High School or Below,3585059.94,-0.7127748935824542,192.0,0,Personal Auto,Luxury,1382.4
QP84605,Washington,Female,Bachelor,870984.53,0.07388882231472442,111.0,0,Corporate Auto,Four-Door Car,121.306839
MY97912,Arizona,Male,College,1330933.52,-1.2902789187598303,127.0,0,Personal Auto,SUV,609.6
IB87349,California,Male,High School or Below,452850.49,1.0193431605542838,113.0,0,Special Auto,Four-Door Car,542.4
AW73065,Oregon,Female,High School or Below,279190.65,-1.2902789187598303,74.0,0,Personal Auto,Four-Door Car,532.8
BW80872,Washington,Male,High School or Below,443441.12,-0.15585848631423288,111.0,0,Personal Auto,Four-Door Car,125.933005
PX70175,Arizona,Male,College,799600.75,1.7784582138904084,99.0,0,Personal Auto,Four-Door Car,655.41333
KF75098,Arizona,Male,Bachelor,512973.9,1.5384006787487323,65.0,2,Personal Auto,Four-Door Car,312.0
IS50283,California,Female,Bachelor,569717.52,-0.4021546935495921,72.0,0,Corporate Auto,Four-Door Car,345.6
MY64920,Oregon,Female,College,921713.06,1.1151888649830284,115.0,0,Personal Auto,SUV,673.34265
KN34250,Oregon,Female,College,1020892.76,-0.12522332282261975,129.0,0,Corporate Auto,SUV,619.2
GN46207,Oregon,Female,Master,417068.73,-0.322890722843532,107.0,1,Personal Auto,SUV,513.6
KL57176,Oregon,Female,College,450540.58,0.9359748003129056,115.0,1,Personal Auto,SUV,23.810491
MN94234,California,Male,High School or Below,310756.86,-1.2902789187598303,94.0,4,Personal Auto,Two-Door Car,451.2
JY90595,Arizona,Male,High School or Below,552866.5,-0.7635379833552666,73.0,0,Personal Auto,Two-Door Car,350.4
HK26543,California,Male,High School or Below,504586.67,-0.36905689633678823,64.0,1,Personal Auto,Four-Door Car,307.2
PN86062,California,Male,High School or Below,296272.25,-0.7486636756792743,85.0,3,Corporate Auto,Four-Door Car,408.0
VW27730,California,Female,Master,866595.64,0.06131297277851023,108.0,0,Corporate Auto,SUV,231.922173
SH55671,Arizona,Female,College,1141344.12,-1.2902789187598303,161.0,1,Personal Auto,Luxury,772.8
MO56878,California,Male,Bachelor,1548843.2,-0.18048482352614054,109.0,3,Corporate Auto,SUV,664.980242
VO38365,Washington,Female,College,886114.95,1.668985936204408,110.0,0,Corporate Auto,SUV,128.645946
SV35618,Oregon,Female,Bachelor,593474.15,1.5909040296845194,147.0,1,Personal Auto,SUV,46.492039
RX12347,Nevada,Male,College,354323.21,-0.11822944305443796,90.0,0,Personal Auto,Four-Door Car,432.0
FR55658,California,Male,Master,349002.83,1.6972241362073954,87.0,0,Personal Auto,Four-Door Car,78.085149
XS12556,California,Female,College,368309.99,-1.2902789187598303,101.0,0,Corporate Auto,Luxury,564.466556
ZU73588,California,Male,College,598977.39,0.9043874184490986,154.0,0,Personal Auto,Luxury,739.2
WT43034,California,Female,High School or Below,1250084.3,-1.2902789187598303,165.0,0,Personal Auto,SUV,792.0
VM13430,Oregon,Female,Bachelor,860915.82,1.3066504280265399,107.0,0,Corporate Auto,SUV,289.040734
TC78849,Oregon,Male,Bachelor,249745.51,-0.47514715704568644,64.0,0,Personal Auto,Two-Door Car,155.938593
VC34764,California,Male,College,701917.72,-0.41010079168996766,63.0,0,Personal Auto,Four-Door Car,302.4
WO90953,Oregon,Female,College,538792.63,0.5759049151585329,67.0,0,Personal Auto,Two-Door Car,326.549425
IU47468,Oregon,Female,Bachelor,616555.75,-1.2902789187598303,88.0,0,Special Auto,Two-Door Car,653.65668
KO46064,California,Male,Bachelor,273020.29,0.2245691709353168,69.0,0,Personal Auto,Four-Door Car,103.935601
RB34917,Arizona,Female,Bachelor,516211.69,-1.2902789187598303,73.0,0,Personal Auto,Four-Door Car,809.532341
BI38192,Oregon,Female,High School or Below,793706.48,-0.5396024903083194,67.0,0,Personal Auto,Two-Door Car,321.6
PU18983,Oregon,Female,High School or Below,860815.72,-0.585965674499271,110.0,2,Personal Auto,Luxury,528.0
SW79912,Oregon,Male,Bachelor,263254.58,1.8570983173871,65.0,0,Personal Auto,Two-Door Car,312.0
ES39217,Oregon,Female,Bachelor,778500.42,0.18391929697752787,99.0,1,Personal Auto,Four-Door Car,580.72531
KP72427,Washington,Male,High School or Below,2163983.86,0.8261085012315148,108.0,0,Personal Auto,SUV,133.735395
UA19178,Oregon,Female,Master,498082.5,0.4586835500298524,62.0,0,Personal Auto,Four-Door Car,238.005074
PR53785,Arizona,Female,High School or Below,745723.78,-1.2902789187598303,198.0,1,Personal Auto,Luxury,1577.674417
XF57481,Washington,Male,Master,1064093.93,0.36625269769449226,90.0,0,Personal Auto,Two-Door Car,135.892444
CN90378,California,Female,High School or Below,686250.83,0.5084287511979059,88.0,3,Personal Auto,Four-Door Car,135.26125
KI56154,Nevada,Male,High School or Below,904898.34,-1.2902789187598303,119.0,0,Personal Auto,Luxury,571.2
UI55951,California,Male,Bachelor,554803.19,0.935876294964058,69.0,0,Personal Auto,Four-Door Car,331.2
FF28650,Oregon,Male,Bachelor,831268.16,-0.5862283554295313,118.0,0,Personal Auto,SUV,566.4
FS55302,California,Male,Bachelor,238998.1,-0.38353718261738995,62.0,1,Personal Auto,Four-Door Car,297.6
TN79487,California,Male,Bachelor,445811.34,-0.7116584996288478,65.0,1,Personal Auto,Four-Door Car,312.0
HG32616,Nevada,Male,High School or Below,529574.17,0.35804391862385637,135.0,0,Personal Auto,Luxury,637.063458
UK41984,Arizona,Female,Doctor,383960.61,-1.2902789187598303,112.0,2,Personal Auto,SUV,537.6
LZ52266,California,Female,High School or Below,373150.46,-1.2902789187598303,96.0,0,Personal Auto,Four-Door Car,460.8
PM27367,California,Female,Master,277890.37,1.1254005861468994,70.0,1,Special Auto,Two-Door Car,75.936096
ZK21724,Oregon,Female,High School or Below,401654.2,-1.2902789187598303,111.0,0,Personal Auto,SUV,799.2
BH35482,Washington,Male,Doctor,493094.93,1.0217072889266268,61.0,0,Corporate Auto,Two-Door Car,136.291083
QE22757,Nevada,Male,Doctor,249131.7,-0.08749577421397718,62.0,0,Personal Auto,Four-Door Car,67.530904
ON77649,Oregon,Female,College,290887.59,-0.11166241979792925,73.0,0,Personal Auto,Four-Door Car,312.921256
RN82884,Arizona,Female,College,428294.8,0.05149527301002971,109.0,1,Personal Auto,SUV,166.937747
CQ75652,Oregon,Male,College,834162.37,-1.2902789187598303,118.0,0,Personal Auto,Four-Door Car,566.4
FF58467,Arizona,Female,Master,509078.13,1.7639779276098067,63.0,0,Personal Auto,Four-Door Car,135.382194
BS83666,Oregon,Male,Bachelor,736618.83,1.0086389126461746,62.0,0,Corporate Auto,Four-Door Car,17.742954
WO29605,Oregon,Female,College,243687.51,0.3145373895494862,61.0,0,Personal Auto,Two-Door Car,1.838367
TL77607,California,Male,Bachelor,885268.87,0.9414910998483729,74.0,0,Personal Auto,Four-Door Car,197.776009
EZ50606,Oregon,Female,High School or Below,2387547.68,-1.2902789187598303,108.0,0,Corporate Auto,SUV,612.102262
OS39723,Oregon,Female,Doctor,560049.65,0.9643443407810233,69.0,0,Personal Auto,Two-Door Car,331.2
FN69743,California,Male,College,463654.65,-0.41023213215509785,66.0,1,Corporate Auto,Two-Door Car,316.8
XW96958,Nevada,Male,High School or Below,757334.51,-1.2902789187598303,110.0,0,Corporate Auto,Four-Door Car,1193.036154
TU92578,California,Male,College,1469663.55,0.1986294290721074,125.0,0,Personal Auto,SUV,600.0
TL43709,Washington,Male,Bachelor,897214.03,1.654669825505219,74.0,0,Personal Auto,Four-Door Car,136.829537
YE68736,California,Female,Bachelor,772484.01,-0.2378806067880267,193.0,1,Personal Auto,SUV,926.4
OB96537,Oregon,Male,Master,594667.07,1.3739295812894716,74.0,0,Special Auto,Four-Door Car,392.6364
EU68825,Oregon,Female,Master,800054.51,0.8057178940200553,100.0,1,Personal Auto,Luxury,215.226476
CC31456,Arizona,Male,Bachelor,645756.1,-0.05738597258288474,81.0,0,Special Auto,Four-Door Car,160.598662
DJ77787,Arizona,Female,High School or Below,728144.01,-1.2902789187598303,69.0,3,Personal Auto,Four-Door Car,371.803029
LN26837,California,Male,High School or Below,259243.78,1.0876730375382568,65.0,0,Personal Auto,Four-Door Car,312.0
YI92916,Nevada,Male,Master,467842.34,1.4383849145521046,116.0,0,Corporate Auto,Four-Door Car,443.670399
NW54906,Oregon,Male,College,1386992.71,-0.35671089261455186,118.0,0,Personal Auto,SUV,612.300581
ME77513,Nevada,Female,Master,871777.78,1.4582501599030435,108.0,0,Corporate Auto,Four-Door Car,290.391526
UK76891,California,Female,College,523398.68,0.7868377021575927,65.0,0,Corporate Auto,Four-Door Car,316.795337
SI26888,Nevada,Female,High School or Below,476418.97,-1.2902789187598303,67.0,0,Personal Auto,Four-Door Car,405.527937
YD74948,Oregon,Female,College,247246.92,0.8065716070434015,62.0,0,Personal Auto,Four-Door Car,208.598246
HB64268,Washington,Male,Bachelor,281369.26,0.14908123860174916,73.0,0,Personal Auto,Four-Door Car,138.130879
BW52697,California,Female,College,550505.7,1.5378753168882116,68.0,0,Personal Auto,Two-Door Car,301.437365
NL41409,Oregon,Female,Bachelor,260620.85,-0.35385423749797057,66.0,0,Personal Auto,Two-Door Car,456.473115
OD69005,Arizona,Female,High School or Below,1048194.38,-0.006360201879812048,88.0,0,Personal Auto,Four-Door Car,152.338562
ZZ91716,California,Female,Bachelor,325676.64,-1.2902789187598303,89.0,0,Personal Auto,Four-Door Car,491.755368
UK70255,California,Female,College,3047578.05,1.904512225299093,128.0,0,Personal Auto,Luxury,48.517439
QT25383,Nevada,Male,High School or Below,636490.22,0.08833627347904358,84.0,2,Personal Auto,Two-Door Car,430.375049
AW18068,Arizona,Male,High School or Below,946850.93,-1.2902789187598303,88.0,0,Personal Auto,Two-Door Car,633.6
NS45347,Oregon,Female,College,563145.19,-0.7225269231183696,73.0,0,Personal Auto,Four-Door Car,350.4
FV19421,California,Male,Bachelor,778099.93,-1.2902789187598303,74.0,0,Personal Auto,Four-Door Car,246.489123
XW89091,California,Male,College,981652.83,-0.06697382653738745,62.0,0,Personal Auto,Four-Door Car,128.969729
YC11951,Oregon,Male,High School or Below,751913.36,1.8719397899468098,95.0,1,Corporate Auto,Four-Door Car,185.355353
UY18770,California,Female,Bachelor,1017971.7,-0.8210651070822829,271.0,0,Personal Auto,Luxury,1300.8
RA49085,California,Female,College,277283.92,-0.07413188188698196,71.0,1,Corporate Auto,Four-Door Car,9.071305
BG84194,Oregon,Male,College,403750.18,1.6898362350438232,103.0,2,Special Auto,SUV,133.475315
PT64580,Washington,Male,Master,419196.61,1.2396011205775859,103.0,0,Personal Auto,SUV,141.199465
MR67738,Oregon,Female,High School or Below,267686.79,0.4985782163131428,67.0,0,Personal Auto,Four-Door Car,321.6
DM95829,California,Male,College,252395.96,-0.7569052898661928,68.0,0,Personal Auto,Two-Door Car,623.223617
DB75522,California,Female,College,698840.16,-0.5535902498446831,89.0,0,Special Auto,Four-Door Car,427.2
LM34525,Washington,Female,College,874205.78,1.0604527261400283,72.0,0,Personal Auto,Four-Door Car,141.725051
WW30771,Arizona,Male,Master,267331.96,-0.34699169819491893,67.0,0,Personal Auto,Four-Door Car,321.6
QP65569,Arizona,Male,High School or Below,1215732.99,0.5960656765560146,103.0,0,Personal Auto,Four-Door Car,494.4
TN50051,California,Female,Doctor,295776.4,1.445477299669134,73.0,0,Personal Auto,Two-Door Car,211.336937
UO86707,Washington,Male,Bachelor,717390.94,1.1794800226642486,61.0,1,Personal Auto,Four-Door Car,147.080303
JA41698,Nevada,Male,Bachelor,309953.8,-1.2902789187598303,102.0,5,Corporate Auto,SUV,862.762957
NX18774,Oregon,Male,Bachelor,841568.46,0.5257656925950889,107.0,0,Corporate Auto,SUV,513.6
DA69469,Oregon,Female,College,2684312.45,-0.10598194468104921,97.0,0,Personal Auto,Two-Door Car,113.367765
CN23147,Oregon,Male,Bachelor,1305717.07,0.31220609629342555,112.0,1,Corporate Auto,Four-Door Car,537.6
RA68844,Oregon,Male,College,959995.02,-1.2902789187598303,131.0,0,Personal Auto,SUV,943.2
GH42026,Oregon,Male,Bachelor,853510.89,0.5415922186432749,111.0,0,Personal Auto,SUV,117.672722
BD16530,Arizona,Female,Bachelor,829348.19,1.0166506810191152,69.0,0,Personal Auto,Four-Door Car,225.145949
JH91579,Oregon,Female,Bachelor,684615.03,-1.2902789187598303,95.0,0,Personal Auto,Two-Door Car,456.0
WK23685,Oregon,Female,Bachelor,663685.98,0.2619683683811339,83.0,1,Corporate Auto,Four-Door Car,182.432565
GR62267,Washington,Female,College,560908.25,0.17761495465127952,71.0,0,Personal Auto,Two-Door Car,148.173152
PI78084,Arizona,Male,High School or Below,507732.09,-1.2902789187598303,73.0,0,Personal Auto,Two-Door Car,525.6
GF97874,Washington,Female,Master,527562.7,1.0228236828802333,65.0,0,Personal Auto,Four-Door Car,155.570802
ZH19885,Washington,Female,High School or Below,251459.2,0.14986928139253022,65.0,0,Personal Auto,Four-Door Car,156.124914
UK25655,Oregon,Female,Bachelor,343525.01,0.8225951437892827,86.0,0,Personal Auto,Two-Door Car,212.391975
QR45101,Oregon,Male,Bachelor,662461.18,-1.2902789187598303,62.0,0,Corporate Auto,Two-Door Car,297.6
EL93539,California,Male,Master,575744.23,1.631947925037699,72.0,0,Special Auto,Four-Door Car,174.041566
EE99484,Washington,Female,High School or Below,251459.2,0.14986928139253022,65.0,0,Corporate Auto,Four-Door Car,156.124914
DP46882,California,Female,High School or Below,288645.16,-0.9516831996542412,78.0,0,Corporate Auto,Four-Door Car,486.278557
WP41146,California,Female,High School or Below,534143.88,-1.2902789187598303,72.0,1,Personal Auto,Four-Door Car,345.6
TK60799,Arizona,Female,High School or Below,416001.81,1.8705278799466605,103.0,0,Personal Auto,SUV,1.924709
DN29808,California,Female,College,284624.54,-0.3407201909849531,72.0,0,Corporate Auto,Four-Door Car,518.4
SS59521,Oregon,Female,College,477025.66,-1.2902789187598303,68.0,1,Personal Auto,Two-Door Car,326.4
NG66579,Oregon,Male,Bachelor,505961.62,0.08449456487398599,64.0,0,Personal Auto,Two-Door Car,262.12205
TC14209,Arizona,Female,High School or Below,909574.46,-1.2902789187598303,128.0,0,Personal Auto,SUV,921.6
ED50963,California,Female,High School or Below,268886.4,-0.21302442376214123,68.0,1,Personal Auto,Four-Door Car,541.695658
GP40701,California,Female,Bachelor,827763.76,1.329306658261495,68.0,0,Personal Auto,Four-Door Car,326.4
CP98451,Oregon,Female,College,905793.53,1.6985375408586973,112.0,0,Personal Auto,SUV,327.682669
NX52648,California,Female,High School or Below,380175.04,-0.20530817143574348,95.0,0,Personal Auto,Two-Door Car,456.0
ZC32510,Arizona,Male,High School or Below,933934.16,0.9898572261325596,118.0,3,Personal Auto,Four-Door Car,1265.570302
NG27780,Oregon,Male,College,252012.32,-1.2902789187598303,70.0,0,Corporate Auto,Four-Door Car,63.043197
HN95240,Arizona,Female,College,498409.53,-1.2902789187598303,70.0,0,Corporate Auto,Four-Door Car,336.0
EB59129,Oregon,Female,Bachelor,259574.8,0.2606549637298322,65.0,0,Personal Auto,Four-Door Car,15.631363
RA70851,Oregon,Male,High School or Below,743769.33,1.561877786890751,92.0,0,Personal Auto,Four-Door Car,441.6
PM19162,Oregon,Male,Bachelor,1453678.76,-0.44296874308879375,66.0,2,Personal Auto,Four-Door Car,375.866091
MS59005,Nevada,Male,Bachelor,591330.59,0.1438276199965422,76.0,0,Personal Auto,Four-Door Car,364.8
SU71163,Arizona,Male,College,277166.3,0.6750669663318145,74.0,4,Personal Auto,Two-Door Car,355.2
BD35676,Arizona,Male,Master,2919436.64,-0.13133065445117284,126.0,0,Personal Auto,SUV,452.616872
NI44621,Oregon,Female,Master,988038.58,-0.08930170560951708,125.0,1,Personal Auto,SUV,113.450122
EW33419,California,Female,High School or Below,1511440.24,-0.3540512481956658,100.0,1,Corporate Auto,SUV,480.0
HX44948,Oregon,Male,Bachelor,575991.08,1.5154160973509518,72.0,0,Special Auto,Four-Door Car,16.03451
DL36983,Oregon,Female,High School or Below,849516.42,-0.5090986672818365,110.0,3,Personal Auto,Two-Door Car,615.27228
XR87264,California,Female,Bachelor,438118.42,-0.6139740286882807,112.0,0,Personal Auto,Four-Door Car,615.256301
NN99001,Arizona,Female,College,699782.74,0.5793526023682,87.0,0,Personal Auto,Four-Door Car,512.66245
XV95530,Oregon,Male,Bachelor,1143058.85,1.770282269936055,71.0,0,Personal Auto,Two-Door Car,74.523935
OL97871,Oregon,Female,Bachelor,748248.61,0.31837909815454374,94.0,1,Personal Auto,Four-Door Car,426.072946
HQ23708,Arizona,Female,Master,859691.66,0.47414888979893044,71.0,0,Personal Auto,Two-Door Car,169.287785
WR63188,Arizona,Male,College,785496.08,-0.45698933774143985,66.0,1,Personal Auto,Four-Door Car,419.464143
NG82219,Oregon,Female,Bachelor,258240.85,1.2291923887160197,64.0,0,Personal Auto,Four-Door Car,201.455005
KU29408,Washington,Male,Master,907576.82,-0.05167266234972216,116.0,0,Corporate Auto,Luxury,158.077504
RE46783,California,Female,Bachelor,411858.86,0.9877886138067593,103.0,0,Personal Auto,Two-Door Car,494.4
RU94434,Oregon,Male,High School or Below,1215732.99,0.5960656765560146,103.0,0,Personal Auto,Four-Door Car,494.4
GI82355,Arizona,Male,Bachelor,515281.96,-1.2902789187598303,68.0,0,Corporate Auto,Four-Door Car,326.4
VO26340,Nevada,Male,College,651297.65,-1.2902789187598303,93.0,0,Personal Auto,Two-Door Car,669.6
NV61299,Arizona,Female,Bachelor,2778969.24,-0.18025497771216276,89.0,0,Corporate Auto,Four-Door Car,395.729716
DX31066,Washington,Female,College,266727.0,1.7975682515668485,66.0,0,Personal Auto,Four-Door Car,159.756733
CY50337,Oregon,Female,College,1092840.71,1.1712055733610476,90.0,0,Personal Auto,Four-Door Car,58.557552
TJ20375,Arizona,Female,High School or Below,761538.13,-0.17076562910650767,63.0,0,Personal Auto,Two-Door Car,302.4
EP72155,California,Female,College,200435.07,-1.2902789187598303,66.0,4,Personal Auto,Four-Door Car,316.8
JJ76159,California,Male,College,243468.12,1.863369824597066,61.0,0,Corporate Auto,Four-Door Car,8.582971
BG15419,Nevada,Female,Bachelor,1419536.03,1.5451975478192188,118.0,0,Personal Auto,Luxury,285.418473
AO74776,California,Female,High School or Below,942768.49,-0.3766746433143383,118.0,0,Personal Auto,SUV,566.4
HQ82233,California,Male,High School or Below,1198242.09,0.12146690580813004,101.0,0,Personal Auto,SUV,410.508316
OL72737,Oregon,Female,High School or Below,310278.95,-0.5930252245000178,79.0,0,Personal Auto,Two-Door Car,244.23135
ZQ59828,California,Male,High School or Below,422263.12,1.1587282291736811,106.0,0,Personal Auto,SUV,218.598065
NZ15548,Oregon,Male,Bachelor,402381.44,0.08331250068781441,103.0,0,Personal Auto,Four-Door Car,643.826716
XK61304,California,Female,College,529715.18,-0.5052569586767789,70.0,0,Personal Auto,Four-Door Car,336.0
EJ44139,Oregon,Male,Bachelor,2142363.72,-1.2902789187598303,65.0,0,Personal Auto,Two-Door Car,312.0
CM94425,Arizona,Male,Bachelor,441620.62,0.7439550402925909,113.0,0,Personal Auto,SUV,497.047297
OV54878,California,Male,Bachelor,463903.52,-1.2902789187598303,142.0,0,Corporate Auto,SUV,1022.4
JF57282,Nevada,Male,Bachelor,486354.46,-1.2902789187598303,137.0,0,Personal Auto,SUV,657.6
MY37953,Arizona,Female,Bachelor,2583090.98,1.1316392582405828,107.0,1,Personal Auto,Luxury,230.245772
XP64922,Oregon,Female,College,297431.49,-0.5241371505392415,74.0,0,Corporate Auto,Four-Door Car,5.622751
WL65572,California,Male,College,206445.88,-1.2902789187598303,61.0,0,Personal Auto,Four-Door Car,292.8
LN50325,Arizona,Female,High School or Below,1006460.83,-0.61912914194464,128.0,2,Corporate Auto,Luxury,614.4
HJ15383,Washington,Male,Master,803240.19,-0.38212527261724055,68.0,0,Personal Auto,Four-Door Car,160.07526
KH59823,California,Male,College,548921.41,0.38244041002178625,139.0,0,Special Auto,SUV,667.2
YM79169,California,Male,Bachelor,261275.67,-0.666313204042655,71.0,0,Personal Auto,Two-Door Car,34.651305
DR38127,California,Male,College,857346.39,0.24321951698380156,108.0,0,Personal Auto,Four-Door Car,678.100487
PU42145,California,Male,Bachelor,2412750.4,-0.8282231624318773,71.0,0,Personal Auto,Four-Door Car,511.2
KM33477,Oregon,Male,College,855038.66,-0.5766733365913111,73.0,0,Corporate Auto,Four-Door Car,525.6
RI53167,Arizona,Male,Bachelor,230864.8,-0.6069473138038163,61.0,0,Personal Auto,Four-Door Car,292.8
OF77789,Arizona,Female,High School or Below,425462.07,-0.8994096945324318,61.0,2,Personal Auto,Two-Door Car,292.8
YB33445,Oregon,Female,College,898285.04,0.1377202883679891,114.0,4,Corporate Auto,SUV,174.588413
BA17836,California,Male,High School or Below,786816.6,0.5924866488812174,67.0,0,Corporate Auto,Four-Door Car,159.391681
JS43228,California,Male,College,770424.87,0.32153126931766796,97.0,0,Corporate Auto,Four-Door Car,698.4
BB11622,Nevada,Male,Master,1055217.0,0.27795907001073267,131.0,0,Personal Auto,SUV,232.711071
HQ70429,Washington,Female,College,1604510.95,-1.2902789187598303,65.0,0,Personal Auto,Two-Door Car,163.046956
WK88044,Arizona,Male,Bachelor,873783.75,0.7218898421507216,110.0,0,Personal Auto,SUV,79.865605
LA80525,Nevada,Male,Bachelor,545489.07,-1.2902789187598303,82.0,1,Corporate Auto,Two-Door Car,393.6
EH16250,Arizona,Male,Bachelor,770528.33,-0.4598788279743037,66.0,0,Personal Auto,Four-Door Car,382.085897
PU41872,Arizona,Female,High School or Below,703926.24,-0.494388535187257,88.0,0,Personal Auto,Four-Door Car,48.348319
HB85743,California,Male,Bachelor,883808.56,1.4240031336203505,114.0,3,Personal Auto,SUV,133.425609
MM71959,Arizona,Male,Bachelor,873352.73,1.4419311071106193,110.0,0,Personal Auto,Luxury,528.0
MB83663,Oregon,Female,Bachelor,959747.48,-0.01837785443922299,81.0,0,Personal Auto,Two-Door Car,561.414794
KR43119,California,Male,College,450666.02,-1.2902789187598303,66.0,0,Personal Auto,Four-Door Car,316.8
KH24214,Oregon,Male,College,1785797.23,0.5300014225955371,64.0,1,Personal Auto,Four-Door Car,445.287788
AC40767,Washington,Male,Bachelor,249780.82,0.9438552282207161,6464.0,0,Personal Auto,Two-Door Car,165.570243
HP55391,Oregon,Male,Master,542613.62,-1.2902789187598303,71.0,0,Corporate Auto,Four-Door Car,407.99684
